ID,id_client,Selection,osm_id,osm_type,poi_name,geo_lat,geo_lng,tbl_cat_poi,cat_name,address_1,postcode,town,ANN_NOM,CATEGORIE_LIBELLE,QUARTIER_LIBELLE,ANN_TELEPHONE,ANN_FAX,ANN_COURRIEL,ANN_SITEINTERNET,ANN_STATIONNEMENT,ANN_POINTADRESSE,ANN_GPS,ANN_ADDR_NUMERO,ANN_ADDR_SUFFIXE,ANN_ADDR_VOIETYPE,ANN_ADDR_NOMVOIE,ANN_ADDR_COMPLEMENTAIRE,ANN_ADDR_CODEPOSTAL,ANN_ADDR_VILLE,ANN_ADDR_CEDEX,ANN_AME_ACCESSIBILITEGENERALE,ANN_AME_TOILETTE,ANN_AME_ASCENSEUR,ANN_AME_PLACESTATIONNEMENT,ANN_AME_ACCESSIBILITESTATIONNEMENT,ANN_ACCES_PRECISION,ANN_ACCES_TRAM,ANN_ACCES_BUS,ANN_COMMENTAIRE,ANN_ENSAVOIRPLUS
699775,254,,244212103,1,Ecole maternelle Térésa,43.636127,3.8738707,10410,#EDUCATION#ECOLE#PRIMAIRE,Rue Antoine-Laurent de Jussieu,34000,MONTPELLIER,Ecole maternelle Teresa,Ecoles maternelles,Hôpitaux - Facultés,04 67 54 65 67,,,,,NULL,NULL,30,NULL,rue Antoine-Laurent-de-Jussieu,NULL,,34090,Montpellier,,,,,,,NULL,,,,NULL
699346,255,,244212101,1,Ecole Élémentaire Jules Ferry,43.6361384,3.8746029,10410,#EDUCATION#ECOLE#PRIMAIRE,Rue Antoine-Laurent de Jussieu,34000,MONTPELLIER,Ecole Élémentaire Jules Ferry,Ecoles Élémentaires,Hôpitaux - Facultés,04 67 54 41 71,,,,,NULL,NULL,88,NULL,rue Antoine-Laurent de Jussieu,NULL,,34090,Montpellier,,,,,,,NULL,,,<p>Â </p>,NULL
699517,336,,74016226,2,Ecole Élémentaire Galilée,43.6379199264582,3.81909262673913,10410,#EDUCATION#ECOLE#PRIMAIRE,Rue Jaufre Rudel,34000,MONTPELLIER,Ecole Élémentaire Galilée,Ecoles Élémentaires,Mosson,04 67 75 34 59,,,,,NULL,NULL,47,NULL,rue Jaufré Rudel,NULL,,34080,Montpellier,,,,,,,NULL,,,,NULL
699651,60,,74016321,2,Ecole maternelle Averroès,43.6380231430533,3.81968742820004,10410,#EDUCATION#ECOLE#PRIMAIRE,Rue Jaufre Rudel,34000,MONTPELLIER,Ecole maternelle Averroès,Ecoles maternelles,Mosson,04 67 75 27 10,,,,,NULL,NULL,47,NULL,rue Jaufré Rudel,NULL,,34080,Montpellier,,,,,,,NULL,,,,NULL
699758,326,,595224917,1,Ecole maternelle Nicolas Copernic,43.6396817,3.8119621,10410,#EDUCATION#ECOLE#PRIMAIRE,Rue Pierre Nicolas,34000,MONTPELLIER,Ecole maternelle Nicolas-Copernic,Ecoles maternelles,Mosson,04 67 75 49 31,,,,,NULL,NULL,,NULL,Rue Pierre-Nicolas,NULL,,34080,Montpellier,,,,,,,NULL,,,,NULL
699516,335,,595183637,1,Ecole Élémentaire Marc Bloch,43.6398506,3.8119728,10410,#EDUCATION#ECOLE#PRIMAIRE,Allée des Hauts de Montpellier,34000,MONTPELLIER,Ecole Élémentaire Marc Bloch,Ecoles Élémentaires,Mosson,04 67 75 13 87,,,,,NULL,NULL,135,NULL,Allée des hauts de Montpellier,NULL,,34080,Montpellier,,,,,,,NULL,,,<p>Â </p>,NULL
699769,338,,74024563,2,Ecole Élémentaire Kurosawa,43.6399785808011,3.81973802844836,10410,#EDUCATION#ECOLE#PRIMAIRE,Rue Pierre Cardenal,34000,MONTPELLIER,Ecole Élémentaire Kurosawa,Ecoles Élémentaires,Mosson,04 67 75 28 34,,,,,NULL,NULL,400,NULL,rue Pierre Cardenal,NULL,,34080,Montpellier,,,,,,,NULL,,,<p>Â </p>,NULL
699497,77,,74024497,2,Ecole maternelle Indira Gandhi,43.6404574324944,3.81972222697555,10410,#EDUCATION#ECOLE#PRIMAIRE,Rue Pierre Cardenal,34000,MONTPELLIER,Ecole maternelle Indira-Gandhi,Ecoles maternelles,Mosson,04 67 75 35 45,,,,,NULL,NULL,380,NULL,rue Pierre-Cardenal,NULL,,34080,Montpellier,,,,,,,NULL,,,<p>Â </p>,NULL
699782,79,,595096763,1,Ecole maternelle Pablo Picasso,43.640889,3.8179273,10410,#EDUCATION#ECOLE#PRIMAIRE,Avenue Guilhem de Poitiers,34000,MONTPELLIER,Ecole maternelle Pablo-Picasso,Ecoles maternelles,Mosson,04 67 40 06 97,,,,,NULL,NULL,41,NULL,avenue Guilhem de Poitier,NULL,,34080,Montpellier,,,,,,,NULL,,,,NULL
699663,47,,289012694,1,Ecole Élémentaire Docteur Calmette,43.6416187,3.8566052,10410,#EDUCATION#ECOLE#PRIMAIRE,Rue des Quatre Seigneurs,34000,MONTPELLIER,Ecole Élémentaire Docteur Calmette,Ecoles Élémentaires,Hôpitaux - Facultés,04 67 63 47 25,,,,,NULL,NULL,147,NULL,rue des Quatre Seigneurs,NULL,,34090,Montpellier,,,,,,,NULL,,,,NULL
699387,320,,289012693,1,Ecole maternelle Agrippa d'Aubigné,43.6421715,3.856322,10410,#EDUCATION#ECOLE#PRIMAIRE,Rue des Quatre Seigneurs,34000,MONTPELLIER,Ecole maternelle Agrippa d'Aubigné,Ecoles maternelles,Hôpitaux - Facultés,04 67 63 24 20,,,,,NULL,NULL,147,NULL,rue des Quatre Seigneurs,NULL,,34090,Montpellier,,,,,,,NULL,,,<p>Â </p>,NULL
699677,330,,595198230,1,Ecole maternelle Jacques Prévert,43.6426961,3.8161624,10410,#EDUCATION#ECOLE#PRIMAIRE,Avenue du Comté de Nice,34000,MONTPELLIER,Ecole maternelle Jacques-Prévert,Ecoles maternelles,Mosson,04 67 75 64 66,,,,,NULL,NULL,209,NULL,avenue du Comté de Nice,NULL,,34080,Montpellier,,,,,,,NULL,,,,NULL
699669,202,,606179388,1,Maison de quartier Pauline Lafont,43.5889371,3.8642632,10905,#EDUCATION#MAISONDEQUARTIER,Rue Jacques Bounin,34000,MONTPELLIER,Maison de quartier Pauline Lafont,Maisons pour tous,Croix d'Argent,04 67 27 33 41,04 67 27 99 24,mptcamus@mpt.ville-montpellier.fr,,,,,635,,rue,Jacques-Bounin,,34070,Montpellier,,,,,,,,ligne 2 station Villeneuve d'Angoulème,,"""<p><strong>Accueil et renseignements</strong><br>Annexe de la <a id=""""TPL_ANNUAIRE"""" href=""""#"""" title=""""Maison pour tous Albert-Camus"""" ancre=""""301"""" typelien=""""LienTemplate"""">Maison pour tous Albert-Camus</a></p>""",
699708,32,,613501164,1,Maison pour tous Michel Colucci,43.5937259,3.840713,10905,#EDUCATION#MAISONDEQUARTIER,Rue de Cheng Du,34000,MONTPELLIER,Maison pour tous Michel Colucci,Maisons pour tous,Croix d'Argent,04 67 42 52 85,04 67 42 44 24,mpt.m.colucci@wanadoo.fr,,Stationnement tout public,,,205,,rue,de Chengdu,,34070,Montpellier,,,,,,,,,11 ou la Ronde arrèt Rouget de Lisle,"""<p><strong>Accueil et renseignements</strong><br>du lundi au vendredi de 9h &#224",12h et de 14h &#224
699574,470,,601512376,1,Maison pour tous l'Escoutaà¯re,43.5953515,3.8846325,10905,#EDUCATION#MAISONDEQUARTIER,Rue des Razeteurs,34000,MONTPELLIER,Maison pour tous L'Escoutaà¯re,Maisons pour tous,Prés d'Arênes,04 67 65 32 70,04 67 22 52 45,mpt.escoutaire@wanadoo.fr,,,,,67,,rue,des Razeteurs,,34070,Montpellier,,,,,,,,,"""12 arrèt Razeteurs 16 arrêt Lucullus",""";""<p><strong>Accueil et renseignements</strong><br>Du lundi au jeudi de 9h &#224""",19h<br>vendredi de 9h &#22
699526,469,,608259048,1,Maison pour tous Boris Vian,43.5961903,3.8917753,10905,#EDUCATION#MAISONDEQUARTIER,Rue de l'Améthyste,34000,MONTPELLIER,Maison pour tous Boris Vian,Maisons pour tous,Prés d'Arênes,04 67 64 14 67,04 67 22 51 30,mpt.b.vian@wanadoo.fr,,,,,14,,rue,de l'Améthyste,,34070,Montpellier,,,,,,,,ligne 1 station Moularès,8 arrèt Jean Mirailhet ou Collège les Aiguerelles,"""<p><strong>Accueil et renseignements</strong><br>Du lundi au&#160",jeudi&#160
699668,201,,608349251,1,Maison pour tous Albert Camus,43.5967355,3.8699636,10905,#EDUCATION#MAISONDEQUARTIER,Allée Maurice Bonafos,34000,MONTPELLIER,Maison pour tous Albert Camus,Maisons pour tous,Croix d'Argent,04 67 27 33 41,04 67 27 99 24,mptcamus@mpt.ville-montpellier.fr,,,,,118,,Allée,Maurice Bonafos,BP8006,34070,Montpellier,,,,,,,,ligne 2 station Mas Drevon,5 arrèt Stade Sabathé,"""<p><strong>Accueil et renseignements</strong><br>du lundi au vendredi de 9h &#224",12h15 et de 13h15 &#224
699693,404,,613468486,1,Maison de quartier Antoine de Saint-Exupéry,43.5979866,3.8385113,10905,#EDUCATION#MAISONDEQUARTIER,Allée du Briol,34000,MONTPELLIER,Maison de quartier Antoine de Saint Exupéry,Maisons pour tous,Les Cévennes,04 67 47 30 90,04 67 07 98 32,mpt.saint.exupery@wanadoo.fr,,Stationnement tout public,,,130,,Allée,du Briol,,34070,Montpellier,,,,,,,,,"7, 11 et La Ronde arrèt Les Bouisses / 11  et la Ronde arrèt Paul Fajon","""<p><strong>Accueil et renseignements</strong><br>du lundi au vendredi de 9h &#224",12h et de 14h &#224
699525,468,,608146092,1,Maison de quartier Jean-Pierre Caillens,43.5812452,3.8769207,10905,#EDUCATION#MAISONDEQUARTIER,Place de Tibériade,34000,MONTPELLIER,Maison de quartier Jean-Pierre Caillens,Maisons pour tous,Prés d'Arênes,04 67 42 63 04,04 67 27 62 08,mpt.caillens@wanadoo.fr,,,,,,,Place,de Tibériade,Tournezy,34070,Montpellier,,,,,,,,,16 arrèts Mas Saint Pierre ou Montels l'Eglise,"""<p><strong>Accueil et renseignements</strong><br>du lundi au vendredi de 9h &#224",12h et de 14h &#224
699692,403,,601522031,1,Maison pour tous Marcel Pagnol,43.6014204,3.850223,10905,#EDUCATION#MAISONDEQUARTIER,Route de Lavérune,34000,MONTPELLIER,Maison pour tous Marcel Pagnol,Maisons pour tous,Les Cévennes,04 67 42 98 51,04 67 42 52 38,mptmpagnol@orange.fr,,,,,64,,route,de Lavérune,,34070,Montpellier,,,,,,,,,6 arrèt Terminus / 11 arrèt Cité Valette,"""<p><strong>Accueil et renseignements</strong><br>Du lundi au vendredi de 8h45 &#224",&#160
699538,291,,256092670,1,Maison pour tous Voltaire,43.6042276,3.8889187,10905,#EDUCATION#MAISONDEQUARTIER,"3, square Jean Monnet A",34000,MONTPELLIER,Maison pour tous Voltaire,Maisons pour tous,Montpellier Centre,04 99 52 68 45,04 99 52 68 46,mpt.voltaire@numericable.fr,,,,,3,,Square,Jean Monnet,,34070,Montpellier,,,,,,,,ligne 2 station Voltaire,,"""<p><strong>Accueil et renseignements</strong><br>du lundi au vendredi de 9h &#224",19h<br>vendredi fermeture &#224
699777,289,,601516766,1,Maison pour tous François de Malherbe,43.6056079,3.8592137,10905,#EDUCATION#MAISONDEQUARTIER,"15, rue François de Malherbe",34000,MONTPELLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699767,63,,613491805,1,Maison pour tous Joseph Ricôme,43.6085842,3.8662914,10905,#EDUCATION#MAISONDEQUARTIER,Rue Pagès,34000,MONTPELLIER,Maison pour tous Joseph Ricôme,Maisons pour tous,Montpellier Centre,04 67 58 71 96,04 67 58 23 99,mpt.j.ricome@wanadoo.fr,,,,,7,,rue,Pagès,,34070,Montpellier,,,,,,,,,"""11 arrèt Renouvier / 15 arrèt Plan Cabanes",";<p><strong>Accueil et renseignements</strong><br>du lundi au vendredi de 9h &#224""",
699690,401,,608165173,1,Maison pour tous André Chamson,43.609014,3.8357482,10905,#EDUCATION#MAISONDEQUARTIER,Rue Gustave Eiffel,34000,MONTPELLIER,Maison pour tous André Chamson,Maisons pour tous,Les Cévennes,04 67 75 10 55,04 67 75 09 60,mpt.a.chamson@wanadoo.fr,,stationnement tout public,,,105,,rue,Gustave Eiffel,,34070,Montpellier,,,,,,,,,7 arrèts M. Teste ou La Martellière,"""<p><strong>Accueil et renseignements</strong><br>Lundi, mardi et jeudi de 9h &#224",12h et de 14h &#224
699707,108,,613484759,1,Maison de quartier Jacques Prévert,43.6112662,3.8553849,10905,#EDUCATION#MAISONDEQUARTIER,Rue des Sureaux,34000,MONTPELLIER,Maison de quartier Jacques Prévert,Maisons pour tous,Les Cévennes,04 67 04 23 10,04 67 04 03 10,mptguillierme@mpt.ville-montpellier.fr,,,,,14,,rue,des Sureaux,Cité Astruc,34080,Montpellier,,,,,,,,,15 arrèt Cité Astruc,"""<p><strong>Accueil et renseignements</strong><br><a id=""""523"""" href=""""#"""" title=""""Maison pour tous Fanfonne Guillierme """" typelien=""""LienInterne"""" libelle_ancre=""""undefined"""">Maison pour tous Fanfonne Guillierme</a></p>""",
699588,245,,76003871,2,Maison pour tous Marie Curie,43.6128573832811,3.83061997411325,10905,#EDUCATION#MAISONDEQUARTIER,Allée Antonin Chauliac,34000,MONTPELLIER,Maison pour tous Marie Curie,Maisons pour tous,Mosson,04 67 75 10 34,04 67 75 36 19,mptmcurie@mpt.ville-montpellier.fr,,,,,13,,Allée,Antonin Chauliac,,34080,Montpellier,,,,,,,,,15 et 25 arrèt Marie Curie,"""<p><strong>Accueil et renseignements</strong><br>Du lundi au vendredi de 9h &#224",12h30 et de 13h30 &#224
699556,429,,613500217,1,Maison pour tous Mélina Mercouri,43.6136457,3.9081574,10905,#EDUCATION#MAISONDEQUARTIER,Rue de la Vieille Poste,34000,MONTPELLIER,Maison pour tous Mélina Mercouri,Maisons pour tous,Port Marianne,04 99 92 23 80,04 99 92 23 81,mpt.mercouri@wanadoo.fr,,,,,842,,rue,de la Vieille Poste,,34000,Montpellier,,,,,,,,,9 ou La Ronde arrèt Pinville,"""<p><strong>Accueil et renseignements</strong><br>Du lundi au vendredi de 9h &#224",12h30 et de 14h &#224
699617,406,,28382861,2,Maison pour tous François Villon,43.615406509723,3.83942051609934,10905,#EDUCATION#MAISONDEQUARTIER,Rue des Araucarias,34000,MONTPELLIER,Maison pour tous François Villon,Maisons pour tous,Les Cévennes,04 67 45 04 57,04 67 40 12 52,mpt.f.villon@wanadoo.fr,,,,,,,Rue,des Araucarias,,34080,Montpellier,,,,,,,,,6 arrèt Pergola / 15 ou La Ronde arrèt Les Tonnelles / 16 arrèt Le Belvédère,"""<p><strong>Accueil et renseignements</strong><br>Du lundi au vendredi de 9h &#224",12h et de 14h &#224
699673,288,,185562260,1,Maison de quartier Frédéric Chopin,43.6162235,3.8839491,10905,#EDUCATION#MAISONDEQUARTIER,Rue du Marché aux Bestiaux,34000,MONTPELLIER,Maison de quartier Frédéric Chopin,Maisons pour tous,Montpellier Centre,04 67 72 61 83,04 67 72 61 61,mpt.f.chopin@wanadoo.fr,,,,,1,,rue,du Marché aux Bestiaux,,34000,Montpellier,,,,,,,,ligne 1 station Corum / ligne 2 station Beaux-Arts,,"""<p><strong>Accueil et renseignements</strong><br>Du lundi au vendredi de 9h &#224",12h et de 14h &#224
699674,290,,60218330,2,Maison pour tous George Sand,43.6188663317103,3.89399280428767,10905,#EDUCATION#MAISONDEQUARTIER,Avenue Saint-André de Novigens,34000,MONTPELLIER,Maison pour tous George Sand,Maisons pour tous,Montpellier Centre,04 67 79 22 18,04 67 79 71 64,mpt.sand@wanadoo.fr,,,,,25,Bis,avenue,Saint André de Novigens,,34000,Montpellier,,,,,,,,ligne 2 station Les Aubes / Correspondance tramway ligne 1 station Léon Blum,14 arrèts Rimbaud ou Palombes,"""<p><strong>Accueil et renseignements</strong><br>du lundi au vendredi de 9h &#224",12h et de 14h &#224
699626,428,,601547717,1,Maison de quartier Pierre Azéma,43.6191463,3.9003286,10905,#EDUCATION#MAISONDEQUARTIER,Rue André Malraux,34000,MONTPELLIER,Maison de quartier Pierre Azéma,Maisons pour tous,Port Marianne,04 67 02 48 52,04 67 02 12 89,mpt.azema@wanadoo.fr,,,,,35,,rue,André Malraux,,34000,Montpellier,,,,,,,,,9 arrèt André Malraux / La Ronde arrèt Sémard,"""<p><strong>Accueil et renseignements</strong><br>du lundi au&#160",jeudi de 9h &#224
699691,402,,608217206,1,Maison pour tous Fanfonne Guillierme,43.6215138,3.8427439,10905,#EDUCATION#MAISONDEQUARTIER,Rue des Avant-Monts,34000,MONTPELLIER,Maison pour tous Fanfonne Guillierme,Maisons pour tous,Les Cévennes,04 67 04 23 10,04 67 04 03 10,mptguillierme@mpt.ville-montpellier.fr,,1 place réservée,,,,,Rue,des Avant-Monts,,34080,Montpellier,,,,,,,,,16 arrèts Sainte Geneviève ou Cévennes,"""<p><strong>Accueil et renseignements</strong><br>du lundi au vendredi de 9h &#224",12h et de 14h &#224
699770,107,,608149745,1,Maison de quartier Jean-Pierre Chabrol,43.6222019,3.8460123,10905,#EDUCATION#MAISONDEQUARTIER,Avenue du Professeur Louis Ravas,34000,MONTPELLIER,Maison de quartier Jean-Pierre Chabrol,Maisons pour tous,Les Cévennes,04 67 57 56 67,04 99 58 13 60,mpt.p.e.victor@wanadoo.fr,,,,,921,,avenue,du Professeur Louis Ravaz,,34080,Montpellier,,,,,,,,,16 arrèt Cévennes,"""<p><strong>Accueil et renseignements</strong><br>du lundi au vendredi de 9h &#224",12h et de 14h &#224
699616,405,,469733712,1,Maison pour tous Paul-Emile Victor,43.6244162,3.8425207,10905,#EDUCATION#MAISONDEQUARTIER,Avenue du Professeur Louis Ravas,34000,MONTPELLIER,Maison pour tous Paul-Emile Victor,Maisons pour tous,Les Cévennes,04 99 58 13 58,04 99 58 13 60,mpt.p.e.victor@wanadoo.fr,,,,,1247,,avenue,du Professeur Louis Ravaz,,34080,Montpellier,,,,,,,,ligne 1 station Château d'à”,16 arrèt Sainte Geneviève / 7 arrèt Hôtel du Département,"""<p><strong>Accueil et renseignements</strong><br>du lundi au jeudi de 9h &#224",12h30 et de 14h &#224
699510,228,,598173759,1,Maison pour tous Albert Dubout,43.6261479,3.8825499,10905,#EDUCATION#MAISONDEQUARTIER,Avenue de la Justice de Castelnau,34000,MONTPELLIER,Maison pour tous Albert Dubout,Maisons pour tous,Hôpitaux - Facultés,04 67 02 68 58,04 67 79 81 54,mptdubout@mpt.ville-montpellier.fr,,,,,1071,,avenue,de la Justice de Castelnau,,34090,Montpellier,,,,,,,,ligne 2 station Aiguelongue,La Ronde ou 5 arrèt Aiguelongue,"""<p><strong>Accueil et renseignements</strong><br>Du lundi au vendredi de 9h &#224","18h30</p>"""
699853,246,,598143229,1,Maison pour tous Léo Lagrange,43.6280644,3.816721,10905,#EDUCATION#MAISONDEQUARTIER,Rue de Bologne,34000,MONTPELLIER,Maison pour tous Léo Lagrange,Maisons pour tous,Mosson,04 67 40 33 57,04 67 40 13 69,mptlagrange@mpt.ville-montpellier.fr,,Parking tout public,,,155,,avenue,de Bologne,,34080,Montpellier,,,,,,,,ligne 1 station Halles de la Paillade,15 arrèt Halles de la Paillade,"""<p><strong>Accueil et renseignements</strong><br>du lundi au vendredi de 9h &#224",12h30 et de 13h30 &#224
699646,42,,613479238,1,Maison de quartier Emma Calvé,43.6310439,3.8558889,10905,#EDUCATION#MAISONDEQUARTIER,Impasse des Acacias,34000,MONTPELLIER,Maison de quartier Emma Calvé,Maisons pour tous,Hôpitaux - Facultés,04 67 04 08 42,04 67 04 08 42,mptdubout@mpt.ville-montpellier.fr,,Stationnement possible à  l'intérieur de l'enceinte,,,,,Impasse,des Acacias,,34090,Montpellier,,,,,,,,ligne 1 station Lapeyronnie,,"""<p><strong>Accueil et renseignements</strong><br>Du lundi au vendredi de 9h &#224",12h et de 13h30 &#224
699599,273,,595129589,1,Maison pour tous Georges Brassens,43.6420575,3.8186059,10905,#EDUCATION#MAISONDEQUARTIER,Place Jacques Brel,34000,MONTPELLIER,Maison pour tous Georges Brassens,Maisons pour tous,Mosson,04 67 40 40 11,04 67 45 18 88,mptbrassens@mpt.ville-montpellier.fr,,Parking tout public,,,,,Place,Jacques-Brel,Les Hauts de Massane,34080,Montpellier,,,AUX_NORMES,,,,,ligne 1 station Hauts de Massane,15 arrèt Place d'Italie,"""<p><strong>Accueil et renseignement </strong><br>du lundi au vendredi de 9h &#224","19h30</p>"""
699689,400,,613501535,1,Théâtre Gérard Philipe,43.6083589,3.8662163,10910,#CULTURE#THEATRE,Rue Pagès,34000,MONTPELLIER,Théâtre Gérard Philipe,Salles de spectacle et concert,Montpellier Centre,04 67 58 71 96,04 67 58 23 99,mtp.j.ricome@wanadoo.fr,,Arceaux et Gambetta,,,7,,rue,Pagès,Maison pour tous Joseph Ricôme,34000,Montpellier,,,,,,,,,"""11 arrèt Renouvier / 15 arrèt Plan Cabannes",;;,
699355,128,,48285091,2,Théâtre des Treize Vents,43.6168746689677,3.93098854102729,10910,#CULTURE#THEATRE,Avenue Albert Einstein,34000,MONTPELLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699665,154,1,73974416,2,Théâtre Jean Vilar,43.6285695670117,3.81613026242741,10910,#CULTURE#THEATRE,Rue de Bologne,34000,MONTPELLIER,Théâtre Jean-Vilar,Salles de spectacle et concert,Mosson,04 67 40 41 39,,,http://theatrejeanvilar.montpellier.fr,,NULL,NULL,155,NULL,rue de Bologne,NULL,,34184,Montpellier,Cedex 4,,,,,,NULL,,,,NULL
699554,398,,265363031,1,Galerie Saint Ravy,43.6091125,3.8770478,10915,#CULTURE#EXPOSITION,Place Saint-Ravy,34000,MONTPELLIER,Galerie Saint Ravy,Salles d'expo,Montpellier Centre,04 34 88 76 68 (admin.) - 04 67 60 61 66 (galerie),04 67 34 88 90,galerie.saint-ravy@ville-montpellier.fr,,,,,,,Place,Saint Ravy,,34000,Montpellier,,PRATICABLE,PRATICABLE,,,,,,,"""<p>La Galerie Saint Ravy est une salle d&#8217",exposition municipale situ&#233
699688,391,,598185433,1,Musée de l'Histoire de Montpellier,43.6098384,3.8777584,10915,#CULTURE#MUSEE,Place Jean Jaurès,34000,MONTPELLIER,Musée de l'histoire de Montpellier,Musées,Montpellier Centre,04 67 34 87 50,04 67 34 87 51,contact@ville-montpellier.fr,,,,,,,Place,Jean Jaurès,,34000,Montpellier,,,,,,,,Tramway : ligne 1 station Comédie,,"""<p>Du mardi au dimanche de 10h 30 &#224",12h 30 et de 13h 30 &#224
699399,396,,598186607,1,Carré Sainte Anne,43.6101827,3.8744629,10915,#CULTURE#MUSEE,Rue Sainte-Anne,34000,MONTPELLIER,Le Carré Sainte-Anne,Salles d'expo,Montpellier Centre,04 67 34 88 80 (admin.) - 04 67 60 82 11 (accueil),04 67 34 88 90,madeline.faure@ville-montpellier.fr,,,,,,,Rue,Accès rue Philippy et rue Sainte Anne,Eglise désacralisée située sur la place du Petit-Scel,34000,Montpellier,,AUX_NORMES,AUX_NORMES,,,"Parking sous-sol le plus proche : parking de la préfecture Parking plein air le plus proche : parking des arceaux""""""","""Centre historique piéton. Eglise désacralisée située sur la place du Petit-Scel. Deux accès visiteurs rue Philippy et rue Sainte Anne.",Ligne 1 arrèt Albert 1er ou Comédie ,"us nÂ° 6, 7 et 16 arrèt Peyrou",<p>Install&#233,dans une &#233
699845,103,,598184808,1,Musée du vieux Montpellier,43.6106627,3.8785261,10915,#CULTURE#MUSEE,Place Pétrarque,34000,MONTPELLIER,Musée du vieux Montpellier,Musées,Montpellier Centre,04 67 66 02 94,,,,,,,2,,place,Pétrarque,Hôtel de Varennes,34000,Montpellier,,PRATICABLE,,,,,,"Ligne 1, arrèt Corum",,"""<p>Ouverture du mardi au dimanche de 10h30 &#224",12h30 et de 13h30 &#224
699397,380,,60727537,1,Musée Fabre,43.6116695,3.8801804,10915,#CULTURE#MUSEE,Boulevard Sarrail,34000,MONTPELLIER,Musée Fabre de Montpellier Agglomération,Musées,Montpellier Centre,04 67 14 83 00,04 67 66 09 20,musee.fabre@montpellier-agglo.com,http://museefabre.montpellier-agglo.com,Comédie,,,13,,rue,Montpelliéret,,34000,Montpellier,,AUX_NORMES,AUX_NORMES,AUX_NORMES,,,,lignes 1 et 2 - Stations Comédie et Corum,,"""<p>Le public peut&#160",d&#233
699455,464,,76181115,2,Zénith Sud,43.6130458828319,3.93091610120578,10920,#CULTURE#CONCERT,Avenue Albert Einstein,34000,MONTPELLIER,Le Zénith Sud,Salles de spectacle et concert,Port Marianne,04 67 64 68 83,04 67 65 38 18,zenith@enjoy-montpellier.com,http://www.enjoy-montpellier.com,,NULL,NULL,,NULL,Avenue Albert-Einstein,NULL,Domaine de Grammont,34000,Montpellier,,AUX_NORMES,,,,,NULL,,,"""<p class=""""AccueilTitre"""">Une salle incontournable ! </p><p>Apprécié du public et des artistes, le Zénith a été construit sur son modèle parisien : espace scénique multiforme, grande modularité des espaces publics... </p><p>Première salle de ce type impl",NULL
699460,535,,75232109,2,Médiathèque d'Agglomération Federico Garcia Lorca,43.5899796400452,3.89072640798439,10930,#CULTURE#MEDIATHEQUE,Avenue de Palavas,34000,MONTPELLIER,Médiathèque Federico-Garcia Lorca,Bibliothèques et Médiathèques,Prés d'Arênes,04 99 13 39 49,04 99 13 39 50,,http://mediatheque.montpellier-agglo.com,,NULL,NULL,162,NULL,avenue de Palavas,NULL,,34070,Montpellier,,,,,,,NULL,,"lignes 16 et 17, arrèt Garcia-Lorca","""<p>L'architecture originale de cette Médiathèque, gérée par <a id=""""310"""" title=""""Accéder au site web de Montpellier Agglomération"""" href=""""#"""" typelien=""""LienExterne"""">Montpellier Agglomération</a>,Â rend hommage aux formes expressives du poà«te-musicien ",NULL
699765,56,,440973806,1,Médiathèque d'Agglomération Victor Hugo,43.5963422,3.8653739,10930,#CULTURE#MEDIATHEQUE,Rue Guillaume Janvier,34000,MONTPELLIER,Médiathèque Victor Hugo,Bibliothèques et Médiathèques,Croix d'Argent,04 67 27 17 17,04 67 42 46 97,,http://mediatheque.montpellier-agglo.com,,NULL,NULL,207,NULL,rue Guillaume Janvier,NULL,,34070,Montpellier,,,,,,,NULL,Ligne 2 arrèt Mas Drevon,ligne 6 arrèt Guillaume-Janvier et ligne 5 arrèt Villeneuve-d'Angoulème,"""<p>La Médiathèque, géré par <a id=""""310"""" title=""""Accès direct au site web de Montpellier Agglomération"""" href=""""#"""" typelien=""""LienExterne"""">Montpellier Agglomération</a>,Â constitue un pôle culturel essentiel dans le quartier, desservi par laÂ ligne 2 de",NULL
699789,378,,601514882,1,Bibliothèque Jean-Paul Sartre,43.6056079,3.8590528,10930,#CULTURE#MEDIATHEQUE,"4, rue Samain",34000,MONTPELLIER,Bibliothèque Jean-Paul Sartre,Bibliothèques et Médiathèques,Montpellier Centre,04 67 07 92 86,,,http://mediatheque.montpellier-agglo.com/,,NULL,NULL,4,NULL,rue Samain,NULL,,34000,Montpellier,,,,,,,NULL,,"ligne 7, arrèt Mas de Merle et ligne 11, arrèt Cité Gély","""<p>En plein cÅ“ur du quartier Figuerolles, un espace culturel ouvert à  tous, géré par <a id=""""310"""" title=""""Accéder au site web de Montpellier Agglomération"""" href=""""#"""" typelien=""""LienExterne"""">Montpellier Agglomération</a>.Â Â  </p></font />""",NULL
